x,y,yR,yn,yRecTV,yRecTV2,yRecTV1p2,yRecTVR
0.406,-2.4535838624536286,-2.4535838624536286,-2.248301840284261,-2.432442893620316,-2.448210333778778,-2.4629434280374403,-2.4324208431141767
0.408,-2.459867047760808,-2.459867047760808,-2.51928838382063,-2.4326240101130905,-2.454739199976155,-2.4672327013178115,-2.432601959606951
0.41,-2.4661502330679874,-2.4661502330679874,-2.516237549468957,-2.4326240101130905,-2.461320680799224,-2.4717467888006155,-2.432601959606951
0.412,-2.472433418375167,-2.472433418375167,-2.2249570160977408,-2.432840085747112,-2.467902161622292,-2.4762608762834195,-2.4328180352409725
0.414,-2.4787166036823467,-2.4787166036823467,-2.8684362466533324,-2.4981414572470118,-2.474596698930643,-2.4812148935581138,-2.482344810912589
0.416,-2.4849997889895263,-2.4849997889895263,-2.240671883411975,-2.4983598549976973,-2.481292044466257,-2.486358932578676,-2.4825580152054663
0.418,-2.491282974296706,-2.491282974296706,-2.450038060921365,-2.4983598549976973,-2.4879873900018707,-2.491502971599238,-2.4825580152054663
0.42,-2.4975661596038856,-2.4975661596038856,-2.6300215150759882,-2.4985483520499914,-2.494694013456812,-2.4970210605185073,-2.4827309347729236
0.422,-2.503849344911065,-2.503849344911065,-2.4291637890049764,-2.4985483520499914,-2.5013725893927483,-2.5026857114589034,-2.4827309347729236
0.424,-2.510132530218245,-2.510132530218245,-2.6965539164523094,-2.498704301361085,-2.508051165328684,-2.5083503623992995,-2.4828609312694883
0.426,-2.516415715525424,-2.516415715525424,-2.390826887844381,-2.498704301361085,-2.514683316781653,-2.5143060679416394,-2.4828609312694883
0.428,-2.522698900832604,-2.522698900832604,-2.5721721585709933,-2.4988460499641336,-2.521279413730574,-2.5203648390441935,-2.482966366311203
0.43,-2.5289820861397834,-2.5289820861397834,-2.4753751780068414,-2.4988460499641336,-2.527875510679495,-2.5264236101467477,-2.482966366311203
0.432,-2.535265271446963,-2.535265271446963,-2.5068458547847454,-2.4989960948606362,-2.534407651648333,-2.532689776874631,-2.4830697574396146
0.434,-2.5415484567541426,-2.5415484567541426,-2.416375479994798,-2.4989960948606362,-2.5409115134791196,-2.5390218126617614,-2.4830697574396146
0.436,-2.5478316420613223,-2.5478316420613223,-2.776421804492555,-2.4991183021269414,-2.5474153753099062,-2.5453538484488925,-2.483134997220718
0.438,-2.554114827368502,-2.554114827368502,-2.334391939518205,-2.4991183021269414,-2.5538682356143902,-2.551820932331209,-2.483134997220718
0.44,-2.560398012675681,-2.560398012675681,-2.5522743042584173,-2.4992276347130735,-2.5603094631076067,-2.558325736403276,-2.4831770808733236
0.442,-2.566681197982861,-2.566681197982861,-2.356732193304737,-2.4992276347130735,-2.566750690600823,-2.5648305404753433,-2.4831770808733236
0.444,-2.5729643832900404,-2.5729643832900404,-2.4656646871091015,-2.49938221819019,-2.573171007800994,-2.5714144882757255,-2.4832541716058616
0.446,-2.5792475685972205,-2.5792475685972205,-2.4032821986111195,-2.49938221819019,-2.5795975018913104,-2.5780158923011833,-2.4832541716058616
0.448,-2.5855307539043997,-2.5855307539043997,-2.9076605513636937,-2.4995153648687847,-2.586023995981627,-2.584617296326641,-2.48329962402904
0.45,-2.5918139392115793,-2.5918139392115793,-2.3943928595319632,-2.4995153648687847,-2.5924618155681864,-2.5912561469986084,-2.48329962402904
0.452,-2.598097124518759,-2.598097124518759,-2.2959793405606,-2.499647754975799,-2.5989171558026825,-2.5978957728140193,-2.4833341643136144
0.454,-2.6043803098259386,-2.6043803098259386,-2.3276071400495937,-2.499647754975799,-2.605372496037179,-2.60453539862943,-2.4833341643136144
0.456,-2.6106634951331182,-2.6106634951331182,-2.7143173104020444,-2.499821582904555,-2.6118586392390126,-2.6111769083448677,-2.4834000351318855
0.458,-2.6169466804402974,-2.6169466804402974,-2.863625708638944,-2.499821582904555,-2.6183603625282,-2.6178003287255693,-2.4834000351318855
0.46,-2.6232298657474775,-2.6232298657474775,-2.3582154238075823,-2.499953321797105,-2.6248620858173877,-2.6244237491062714,-2.4834137587117153
0.462,-2.6295130510546567,-2.6295130510546567,-2.495288556351254,-2.499953321797105,-2.631388015176811,-2.631008928030224,-2.4834137587117153
0.464,-2.635796236361837,-2.635796236361837,-2.3863741758490407,-2.5000680896872245,-2.637909001836742,-2.6375498715095076,-2.483400501338645
0.466,-2.642079421669016,-2.642079421669016,-2.498497730420367,-2.5000680896872245,-2.6444299884966727,-2.6440908149887914,-2.483400501338645
0.468,-2.6483626069761956,-2.6483626069761956,-2.736695917701213,-2.500163745927686,-2.6509322549246814,-2.6505395449587694,-2.483358168162814
0.47,-2.6546457922833753,-2.6546457922833753,-2.379177228834706,-2.500163745927686,-2.6573875189358334,-2.656908177454274,-2.483358168162814
0.472,-2.6609289775905545,-2.6609289775905545,-2.4267252476692622,-2.500252153814979,-2.663842782946985,-2.6632768099497786,-2.4832986643662274
0.474,-2.6672121628977346,-2.6672121628977346,-2.3470545605377557,-2.500252153814979,-2.670194573017402,-2.669481269699759,-2.4832986643662274
0.476,-2.6734953482049137,-2.6734953482049137,-2.2773685980865794,-2.5004292071053675,-2.676436184078389,-2.6755615550370826,-2.4833179205181732
0.478,-2.6797785335120934,-2.6797785335120934,-2.719023927143586,-2.6593947073837008,-2.6826777951393757,-2.6816418403744064,-2.4833179205181732
0.48,-2.686061718819273,-2.686061718819273,-2.601643557503478,-2.65963032683272,-2.6886906994771937,-2.687471329002475,-2.483335090347871
0.482,-2.6923449041264527,-2.6923449041264527,-2.8896220198426206,-2.68315620543548,-2.6945141895576064,-2.6931299219861455,-2.483335090347871
0.484,-2.6986280894336323,-2.6986280894336323,-2.7037041337242917,-2.6833565367377994,-2.7003376796380194,-2.698788514969816,-2.483198006407467
0.486,-2.704911274740812,-2.704911274740812,3.0731897167129945,-2.6833565367377994,-2.7057774666340606,-2.7041059634130513,1.5698652479279118
0.488,-2.7111944600479916,-2.7111944600479916,-2.637130542367976,-2.683446418709349,-2.7109436844856143,-2.7092117058471077,-2.5877770740184105
0.49,-2.717477645355171,-2.717477645355171,-2.6248472113192878,-2.683446418709349,-2.7161099023371675,-2.714317448281164,-2.5877770740184105
0.492,-2.723760830662351,-2.723760830662351,-2.700766035911972,-2.6834678796721096,-2.7207305898125065,-2.7190044157466504,-2.587974350990173
0.494,-2.73004401596953,-2.73004401596953,-2.6184817196345804,-2.6834678796721096,-2.7250073647212343,-2.7234543488062797,-2.587974350990173
0.496,-2.7363272012767097,-2.7363272012767097,-2.3632992177296233,-2.6835568167608703,-2.7292841396299625,-2.727904281865909,-2.588179195183571
0.498,-2.7426103865838893,-2.7426103865838893,-2.8393482198567175,-2.6835568167608703,-2.7328848436602975,-2.7318887623379258,-2.631558605970332
0.5,-2.748893571891069,-2.748893571891069,-2.635705820282894,-2.6836897451794,-2.7361128671748243,-2.735616621322107,-2.6317611253861437
0.502,-2.748893571891069,-2.748893571891069,-2.787947005689465,-2.6836897451794,-2.739340890689351,-2.7377513590539193,-2.6317611253861437
0.504,-2.748893571891069,-2.748893571891069,-2.635378473562737,-2.6837972982046763,-2.74184971441454,-2.739421543673272,-2.631905554030598
0.506,-2.748893571891069,-2.748893571891069,-2.6102984318453877,-2.6837972982046763,-2.744020914140924,-2.7408814767475547,-2.631905554030598
0.508,-2.748893571891069,-2.748893571891069,-2.5577898546962503,-2.683927665696114,-2.746192113867308,-2.7423414098218375,-2.6320400754358495
0.51,-2.748893571891069,-2.748893571891069,-2.449164308457999,-2.683927665696114,-2.7477057555986297,-2.7433917031109383,-2.6320400754358495
0.512,-2.748893571891069,-2.748893571891069,-2.93226391909163,-2.7017147062952604,-2.748943064370133,-2.744280872996905,-2.6321712462739733
0.514,-2.748893571891069,-2.748893571891069,-2.8398613881801724,-2.7017147062952604,-2.7501803731416357,-2.745170042882872,-2.6321712462739733
0.516,-2.748893571891069,-2.748893571891069,-2.604708833886484,-2.7018715963821,-2.75087139715887,-2.7457440388858894,-2.632255622902047
0.518,-2.748893571891069,-2.748893571891069,-2.6755077636849283,-2.7018715963821,-2.75135052954187,-2.7462171791129335,-2.632255622902047
0.52,-2.748893571891069,-2.748893571891069,-2.608946826297156,-2.7020408397097624,-2.7518296619248694,-2.7466903193399776,-2.632308420255617
0.522,-2.748893571891069,-2.748893571891069,-2.6579627793209593,-2.7020408397097624,-2.7518850515100084,-2.7469650916514152,-2.632308420255617
0.524,-2.748893571891069,-2.748893571891069,-2.784712851658991,-2.7022227046997918,-2.7517877531947463,-2.7472027013543086,-2.6323299267199802
0.526,-2.748893571891069,-2.748893571891069,-2.511203990765238,-2.7022227046997918,-2.7516904548794843,-2.7474403110572014,-2.6323299267199802
0.528,-2.748893571891069,-2.748893571891069,-2.825728925661601,-2.74955580645073,-2.7512858060101077,-2.747583505621063,-2.6323118969133272
0.53,-2.748893571891069,-2.748893571891069,-3.125868348819056,-2.74955580645073,-2.7507826466144674,-2.7477249626925504,-2.6323118969133272
0.532,-2.748893571891069,-2.748893571891069,-2.4271566469569623,-2.749759594702728,-2.750279487218827,-2.747866419764038,-2.632237003731161
0.534,-2.748893571891069,-2.748893571891069,-2.8939012115629086,-2.749759594702728,-2.7495784478385525,-2.748002488206404,-2.632237003731161
0.536,-2.748893571891069,-2.748893571891069,-2.7372855839965284,-2.7499347103366576,-2.748833569638728,-2.7481441043345285,-2.6320590479839807
0.538,-2.748893571891069,-2.748893571891069,3.118535781893789,-2.7499347103366576,-2.7480886914389036,-2.7482857204626527,1.6152113131087062
0.54,-2.748893571891069,-2.748893571891069,-2.5316067051126665,-2.750058628947456,-2.7472579467099703,-2.748404969267566,-2.5307647036513354
0.542,-2.748893571891069,-2.748893571891069,-2.6691909739033384,-2.750058628947456,-2.746445501407096,-2.7485320958110417,-2.648791936310773
0.544,-2.748893571891069,-2.748893571891069,-2.631271421566203,-2.7501832687884487,-2.7456330561042215,-2.7486592223545174,-2.649027555759792
0.546,-2.748893571891069,-2.748893571891069,-2.668097198347297,-2.7501832687884487,-2.7448615850479676,-2.7488032578726287,-2.658429912307309
0.548,-2.748893571891069,-2.748893571891069,-2.6502560836904987,-2.75036795729574,-2.7441828095510443,-2.748943877222323,-2.6586655317563284
0.55,-2.748893571891069,-2.748893571891069,-2.756694375133068,-2.75036795729574,-2.743504034054121,-2.749084496572017,-2.7255105518467357
0.552,-2.748893571891069,-2.748893571891069,-2.7389948077235475,-2.75058200261051,-2.7430160940127255,-2.749211547711612,-2.725739476175968
0.554,-2.748893571891069,-2.748893571891069,-2.6838695567263757,-2.75058200261051,-2.742707514126665,-2.749361350097424,-2.725739476175968
0.556,-2.748893571891069,-2.748893571891069,-2.9166568285824663,-2.7577295365979833,-2.7423989342406045,-2.7495111524832363,-2.749486420195929
0.558,-2.748893571891069,-2.748893571891069,-2.7133145965404513,-2.7577295365979833,-2.7424532835649824,-2.7497257180400863,-2.749486420195929
0.56,-2.748893571891069,-2.748893571891069,-2.7288197794806286,-2.7579260293485968,-2.742780176114947,-2.750026509045873,-2.7496786754611704
0.562,-2.748893571891069,-2.748893571891069,-2.881271426603515,-2.7579260293485968,-2.7431070686649113,-2.7503273000516604,-2.7496786754611704
0.564,-2.748893571891069,-2.748893571891069,-2.870824250812484,-2.758096126875183,-2.7439796620590777,-2.7508071939245458,-2.749840298719965
0.566,-2.748893571891069,-2.748893571891069,-2.6476773015945554,-2.758096126875183,-2.7452138122392364,-2.7514366531663836,-2.749840298719965
0.568,-2.748893571891069,-2.748893571891069,-2.537131925282597,-2.758280212375704,-2.7464479624193956,-2.7520661124082215,-2.7500116745755223
0.57,-2.748893571891069,-2.748893571891069,-2.956016514940572,-2.8699182256274995,-2.748400564419465,-2.752991762243966,-2.7500116745755223
0.572,-2.748893571891069,-2.748893571891069,-2.8907160710179505,-2.8701372934797265,-2.750786263009455,-2.754116670188256,-2.7501779109332976
0.574,-2.748893571891069,-2.748893571891069,-2.9505622320635685,-2.8701372934797265,-2.7531719615994446,-2.755241578132545,-2.7501779109332976
0.576,-2.748893571891069,-2.748893571891069,-2.929279953342025,-2.870318040913884,-2.756413418625758,-2.756759016543227,-2.7502298254633697
0.578,-2.748893571891069,-2.748893571891069,-2.8884072206766525,-2.870318040913884,-2.7601292051044566,-2.758508174238662,-2.7502298254633697
0.58,-2.748893571891069,-2.748893571891069,-2.854764725517397,-2.870476700828052,-2.7638449915831558,-2.7602573319340973,-2.7501836731988427
0.582,-2.748893571891069,-2.748893571891069,-2.8275075022019216,-2.870476700828052,-2.768494046935793,-2.762461066580309,-2.7501836731988427
0.584,-2.748893571891069,-2.748893571891069,-2.833501933967184,-2.870647613180328,-2.78772940673106,-2.76490588139242,-2.750073829327943
0.586,-2.748893571891069,-2.748893571891069,-2.8747069876546534,-2.870647613180328,-2.822113691322306,-2.7726686920701002,-2.750073829327943
0.588,-2.748893571891069,-2.748893571891069,-2.7002611697022525,-2.870857164649385,-2.857404934176628,-2.822061876760295,-2.74992672882029
0.59,-2.748893571891069,-2.748893571891069,-2.8870870801887736,-2.8729517848758035,-2.892936506734695,-2.871624865349215,-2.74992672882029
0.592,-2.748893571891069,-2.748893571891069,-2.85645249953429,-2.8731874043248227,-2.9284680792927618,-2.921187853938135,-2.74972943574495
0.594,-3.141592653589793,-3.141592653589793,3.082457701276375,-2.932108963070853,-2.9641923518465245,-2.970866874841461,1.5791332324912923
0.596,-3.141592653589793,-3.141592653589793,-2.7315140799130297,-2.9323337354627017,-2.999419125548289,-3.020235287081115,-2.653245678024133
0.598,-3.141592653589793,-3.141592653589793,-2.862492066207313,-2.9323337354627017,-3.0346458992500542,-3.0696036993207687,-2.653245678024133
0.6,-3.141592653589793,-3.141592653589793,-3.124909081668153,-3.017555469061537,-3.069069370028532,-3.118517648577736,-2.653350187071345
0.602,-3.141592653589793,-3.141592653589793,-2.9095075462369793,-3.017555469061537,-3.102964058905765,-3.126730458646643,-2.653350187071345
0.604,-3.141592653589793,-3.141592653589793,-3.1413246892536573,-3.1409665967556433,-3.124017168526149,-3.129059719891504,-2.653231264303071
0.606,-3.141592653589793,-3.141592653589793,3.0617633185649633,3.140646020059232,-3.1279803582510395,-3.1309229405478125,2.21103473936606
0.608,-3.141592653589793,-3.141592653589793,2.8636306289522233,3.1404663833130777,-3.1314829183767596,-3.132570675338768,2.21103473936606
0.61,-3.141592653589793,-3.141592653589793,-2.9076976016874543,3.1404663833130777,-3.1349854785024798,-3.1342184101297232,-1.4043731329023716
0.612,-3.141592653589793,-3.141592653589793,3.136943526071698,3.140306529438697,-3.137577970926171,-3.1354443094356563,2.7009361635007787
0.614,-3.141592653589793,-3.141592653589793,2.98111723051325,3.140306529438697,-3.139752026454608,-3.1364957721982387,2.7009361635007787
0.616,-3.141592653589793,-3.141592653589793,2.880006454992592,3.140176579426297,3.141259225196541,-3.1375472349608207,2.7009630171656003
0.618,-3.141592653589793,-3.141592653589793,2.883053933443225,3.140176579426297,3.139910162134063,-3.138256677991209,2.7009630171656003
0.62,-3.141592653589793,-3.141592653589793,2.7201614404870273,3.1402193463064734,3.138910708545404,-3.1388450786283117,2.7008864383425286
0.622,-3.141592653589793,-3.141592653589793,3.107613121295138,3.1402193463064734,3.1379112549567454,-3.1394334792654144,2.7008864383425286
0.624,-3.141592653589793,-3.141592653589793,-3.102401227742658,3.1403677201383773,3.1376000282497625,-3.139784059737792,-2.3485631499797828
0.626,-3.141592653589793,-3.141592653589793,-3.09804954100199,3.1403677201383773,3.1375466170371897,-3.1400734727380692,-2.3485631499797828
0.628,-3.141592653589793,-3.141592653589793,3.1025184656958764,3.1405141854536214,3.137493205824617,-3.1403628857383468,1.5991939969107938
0.63,-3.141592653589793,-3.141592653589793,-2.9754547967789495,3.1405141854536214,3.137946383978975,-3.140531921733906,-2.286756833427917
0.632,-3.141592653589793,-3.141592653589793,-3.101383338861983,3.140627129056364,3.1385480847060263,-3.1407016409356694,-2.286756833427917
0.634,-3.141592653589793,-3.141592653589793,3.0077756794088257,3.140627129056364,3.139149785433078,-3.1408713601374334,2.2493855635287487
0.636,-3.141592653589793,-3.141592653589793,2.99431991643376,3.1407513779147935,3.1400421020308853,-3.140999414794958,2.2493855635287487
0.638,-3.141592653589793,-3.141592653589793,-3.036787473968182,3.1407513779147935,3.140962723474204,-3.141131948773767,-1.5334630051830993
0.64,-3.141592653589793,-3.141592653589793,3.017070441151674,3.140922413574833,-3.1413019622620637,-3.1412644827525757,2.2290356853633555
0.642,-3.141592653589793,-3.141592653589793,2.944325398360128,3.140922413574833,-3.1403280871902277,-3.1414070149486744,2.2290356853633555
0.644,-3.141592653589793,-3.141592653589793,-2.9471762817279243,-3.1282555251556463,-3.139449599587777,-3.141546702170093,-2.426458235334671
0.646,-3.141592653589793,-3.141592653589793,-3.0769653246638975,-3.1282555251556463,-3.1385711119853266,3.141498917788074,-2.426458235334671
0.648,-3.141592653589793,-3.141592653589793,-2.7584759433084347,-3.1281430740343223,-3.1378832841103197,3.1413626856742694,-2.426376610245819
0.65,-3.141592653589793,-3.141592653589793,3.0057333251364113,-3.1281430740343223,-3.137409739003407,3.1411872368898326,1.5024088563513287
0.652,-3.141592653589793,-3.141592653589793,-3.011498645085687,-3.128091829519415,-3.136936193896494,3.141011788105396,-1.5081741763006045
0.654,-3.141592653589793,-3.141592653589793,3.0209001822906156,-3.128091829519415,-3.136887307321291,3.140736879100194,1.517575713505533
0.656,-3.141592653589793,-3.141592653589793,-2.955961111538292,-3.128041681567284,-3.1371579964206338,3.1403500945750387,-2.1237365773898755
0.658,-3.141592653589793,-3.141592653589793,-2.7948365120265457,-3.128041681567284,-3.1374286855199767,3.1399633100498834,-2.1237365773898755
0.66,-3.141592653589793,-3.141592653589793,3.0377802520263484,-3.1280316980736287,-3.138330753857219,3.139354133698954,1.5344557832412657
0.662,-3.141592653589793,-3.141592653589793,-2.9810954384231203,-3.1280316980736287,-3.139635565909203,3.1385765024134726,-2.6757709216696135
0.664,-3.141592653589793,-3.141592653589793,-3.100251021005756,-3.1280833805569177,-3.1409403779611864,3.137798871127991,-2.6758921839768615
0.666,-3.141592653589793,-3.141592653589793,-3.1035082130563256,-3.1280833805569177,3.140145856776904,3.136688295605078,-2.6758921839768615
0.668,-3.141592653589793,-3.141592653589793,-3.0218029127583446,-3.1281833600266693,3.1375898833371423,3.1353651289095117,-2.6757778268350902
0.67,-3.141592653589793,-3.141592653589793,3.0844357220079366,-3.1281833600266693,3.13503390989738,3.1340419622139457,1.581111253222854
0.672,-3.141592653589793,-3.141592653589793,-2.908800338979211,-3.1283275039901834,3.1315777542679046,3.132300541828329,-1.4054758701941286
0.674,-3.141592653589793,-3.141592653589793,3.112496715794469,-3.1283275039901834,3.127643223712241,3.13032152893109,2.7687286744976514
0.676,-3.141592653589793,-3.141592653589793,2.9884975745802653,-3.1284623809327132,3.1237086931565776,3.1283425160338507,2.7688760154407337
0.678,-3.141592653589793,-3.141592653589793,3.141123602549485,-3.1284623809327132,3.1030043062287085,3.1258978561039052,2.7688760154407337
0.68,-3.141592653589793,-3.141592653589793,3.0564751702262756,-3.128546943131685,3.068181355817784,3.117817576552339,2.768831622735915
0.682,-3.141592653589793,-3.141592653589793,3.0488753564855493,-3.128546943131685,3.0333584054068603,3.0686730124186394,2.768831622735915
0.684,-3.141592653589793,-3.141592653589793,-2.7838790218406024,-3.1286514059394843,2.997732822611818,3.0190740723874625,-2.0553527909920097
0.686,-3.141592653589793,-3.141592653589793,-2.8301510289285057,-3.1286514059394843,2.962088741389428,2.969435154914259,-2.0553527909920097
0.688,2.748893571891069,-3.5342917352885173,2.8829788028324517,2.883201359736876,2.9264446601670384,2.919796237441056,2.6680781439898498
0.69,2.748893571891069,-3.5342917352885173,2.5934315549758806,2.732460556504147,2.8909944892406867,2.870273654949042,2.6680781439898498
0.692,2.748893571891069,-3.5342917352885173,2.568552404255466,2.732272056208023,2.856122216623821,2.8210836665904435,2.6682744921353665
0.694,2.748893571891069,-3.5342917352885173,2.6328769298612604,2.732272056208023,2.8212499440069556,2.7718936782318453,2.6682744921353665
0.696,2.748893571891069,-3.5342917352885173,3.0796312104548487,2.7320913475960573,2.7872848743694565,2.763648882425478,2.6964013495401424
0.698,2.748893571891069,-3.5342917352885173,2.6950510075863345,2.7320913475960573,2.766792884428197,2.761550122047153,2.6964013495401424
0.7,2.748893571891069,-3.5342917352885173,2.5097791075508,2.731911733012817,2.7623562008609803,2.7594513616688285,2.6965470060008907
0.702,2.748893571891069,-3.5342917352885173,2.792059788616405,2.731911733012817,2.7588568227044687,2.757808570586259,2.6965470060008907
0.704,2.748893571891069,-3.5342917352885173,2.7535579814622406,2.731759453473737,2.7558071182731885,2.756369502771429,2.6966990563136473
0.706,2.748893571891069,-3.5342917352885173,2.536883386125587,2.731759453473737,2.7527574138419086,2.7549304349565986,2.6966990563136473
0.708,2.748893571891069,-3.5342917352885173,2.784425641192438,2.731616242745531,2.7505954064728595,2.7538903975743776,2.696839181461279
0.71,2.748893571891069,-3.5342917352885173,2.585891820038828,2.731616242745531,2.7488317065633585,2.753008453706924,2.696839181461279
0.712,2.748893571891069,-3.5342917352885173,2.6062294238882644,2.7315376419089374,2.7470680066538575,2.7521265098394703,2.697022873267968
0.714,2.748893571891069,-3.5342917352885173,2.8307066344666834,2.7315376419089374,2.746089182844951,2.7515548225420687,2.697022873267968
0.716,2.748893571891069,-3.5342917352885173,2.598928036628743,2.7315066526479765,2.7454316331190656,2.7510855241922307,2.6972330877369526
0.718,2.748893571891069,-3.5342917352885173,2.5995360965123697,2.7315066526479765,2.7447740833931795,2.7506162258423927,2.6972330877369526
0.72,2.748893571891069,-3.5342917352885173,2.9763399245937876,2.7314630128504627,2.7447486532560594,2.750348454507971,2.7061724906718325
0.722,2.748893571891069,-3.5342917352885173,2.607775851621472,2.7314630128504627,2.7449461933645147,2.750123163320348,2.7061724906718325
0.724,2.748893571891069,-3.5342917352885173,2.734630443317092,2.731420429667722,2.74514373347297,2.7498978721327245,2.706334256544229
0.726,2.748893571891069,-3.5342917352885173,2.6575342466343432,2.731420429667722,2.745778996002856,2.7497542932416263,2.706334256544229
0.728,2.748893571891069,-3.5342917352885173,2.795925065140929,2.731398136353052,2.746523542391019,2.7496015594657397,2.7065005527991404
0.73,2.748893571891069,-3.5342917352885173,3.0501742469874085,2.731398136353052,2.747268088779182,2.7494488256898526,2.7065005527991404
0.732,2.748893571891069,-3.5342917352885173,2.813211161243889,2.7313143185182116,2.74822576063683,2.7493244293783095,2.7065895319133326
0.734,2.748893571891069,-3.5342917352885173,2.6293072735440606,2.7313143185182116,2.7491705069903283,2.74919379626149,2.7065895319133326
0.736,2.748893571891069,-3.5342917352885173,2.5860918099879173,2.731206378120043,2.750115253343826,2.7490631631446707,2.7066385653906875
0.738,2.748893571891069,-3.5342917352885173,2.962799606998318,2.731206378120043,2.7510319083397943,2.7489173669201037,2.7066385653906875
0.74,2.748893571891069,-3.5342917352885173,2.5856782606633595,2.7311237899831786,2.751812617083954,2.7487793392461306,2.706697100315316
0.742,2.748893571891069,-3.5342917352885173,2.8208553005805665,2.7311237899831786,2.752593325828113,2.7486413115721575,2.706697100315316
0.744,2.748893571891069,-3.5342917352885173,2.687604881581038,2.731020544165251,2.753103485825774,2.748487501519479,2.7067191017445467
0.746,2.748893571891069,-3.5342917352885173,2.825904803403377,2.731020544165251,2.7533623549185413,2.748263930242607,2.7067191017445467
0.748,2.748893571891069,-3.5342917352885173,2.4694433924487402,2.73093641252471,2.753621224011309,2.748040358965735,2.7067443193018352
0.75,2.748893571891069,-3.5342917352885173,2.3313761323743423,2.73093641252471,2.7533827062232694,2.74767393094024,2.7067443193018352
0.752,2.748893571891069,-3.5342917352885173,2.9051431323975008,2.730914117862987,2.752794058378413,2.747175890931564,2.7068154563412956
0.754,2.748893571891069,-3.5342917352885173,3.029556607947483,2.730914117862987,2.7522054105335565,2.746677850922888,2.7068154563412956
0.756,2.748893571891069,-3.5342917352885173,2.5418485756171068,2.7309103102102767,2.7509254934362346,2.745918415567229,2.7068891462530815
0.758,2.748893571891069,-3.5342917352885173,3.0137876811236475,2.7309103102102767,2.7492212750624168,2.7449743087480525,2.7068891462530815
0.76,2.748893571891069,-3.5342917352885173,2.479277785024924,2.730884700492579,2.747517056688599,2.7440302019288754,2.7069250861472183
0.762,2.748893571891069,-3.5342917352885173,2.7184960796625086,2.730884700492579,2.744976413160723,2.7427215092249235,2.7069250861472183
0.764,2.748893571891069,-3.5342917352885173,2.922041796034837,2.7308264362688357,2.7419679800766996,2.7411895807633417,2.706912412604695
0.766,2.748893571891069,-3.5342917352885173,2.825201967425325,2.7308264362688357,2.7389595469926764,2.7396576523017595,2.706912412604695
0.768,2.748893571891069,-3.5342917352885173,2.6558197295255046,2.730737419249624,2.7350296153613103,2.7376870585292044,2.7068530192072577
0.77,2.748893571891069,-3.5342917352885173,2.8274256064075334,2.730737419249624,2.7306214078984383,2.7354757293113736,2.7068530192072577
0.772,2.748893571891069,-3.5342917352885173,3.0931999003362156,2.7305736776260248,2.7104542436023342,2.733264400093543,2.7067029288744875
0.774,2.748893571891069,-3.5342917352885173,2.7241077371462943,2.7234644722001025,2.6755722041019285,2.7251787072904774,2.7067029288744875
0.776,2.748893571891069,-3.5342917352885173,2.43029642904013,2.651684247768522,2.6403122085096578,2.6757848047775883,2.651684247768522
0.778,2.748893571891069,-3.5342917352885173,2.5897399590146706,2.651684247768522,2.605052212917387,2.6263909022646987,2.651684247768522
0.78,2.748893571891069,-3.5342917352885173,2.936138331740957,2.6514834542369123,2.5691961410165622,2.5766244757486145,2.6514834542369123
0.782,2.356194490192345,-3.9269908169872414,2.3826602994822457,2.434241495663342,2.5336442969278528,2.527052494982394,2.434241495663342
0.784,2.356194490192345,-3.9269908169872414,2.4854487972485364,2.434005876214323,2.4980924528391437,2.477480514216173,2.434005876214323
0.786,2.356194490192345,-3.9269908169872414,1.884129759849828,2.380067667060063,2.4631377904773633,2.4282813260007594,2.380067667060063
0.788,2.356194490192345,-3.9269908169872414,2.2859739224333255,2.379924597693265,2.428745328595768,2.3793666172845436,2.379924597693265
0.79,2.356194490192345,-3.9269908169872414,2.2129945257719377,2.379924597693265,2.394352866714173,2.3709659997452968,2.379924597693265
0.792,2.356194490192345,-3.9269908169872414,2.1846882021977865,2.3799308919517506,2.3748349435172393,2.3688581469916405,2.3799308919517506
0.794,2.356194490192345,-3.9269908169872414,2.4174540475074657,2.3799308919517506,2.3707023168104917,2.3669758293609573,2.3799308919517506
0.796,2.356194490192345,-3.9269908169872414,2.288285172302032,2.3800024281557173,2.366569690103744,2.365093511730274,2.3800024281557173
0.798,2.356194490192345,-3.9269908169872414,2.633606230899752,2.3800024281557173,2.363361239796912,2.3636527145754704,2.3800024281557173
0.8,2.356194490192345,-3.9269908169872414,2.4878489984548047,2.380025526834202,2.3605847836442737,2.3624025302665537,2.380025526834202
0.802,2.356194490192345,-3.9269908169872414,2.0008287682901003,2.380025526834202,2.3578083274916355,2.361152345957637,2.380025526834202
0.804,2.356194490192345,-3.9269908169872414,2.2440402784937015,2.380072562846575,2.3558845461673106,2.360275894125449,2.380072562846575
0.806,2.356194490192345,-3.9269908169872414,2.2234854215775406,2.380072562846575,2.3543330640951288,2.3595411709455294,2.380072562846575
0.808,2.356194490192345,-3.9269908169872414,2.6412153127259343,2.3801838509338187,2.352781582022947,2.35880644776561,2.3801838509338187
0.81,2.356194490192345,-3.9269908169872414,2.4385916792616302,2.3801838509338187,2.3519656126184136,2.3583502368260363,2.3801838509338187
0.812,2.356194490192345,-3.9269908169872414,2.380381127638224,2.3802692099984535,2.351444906933402,2.357978930864729,2.3802692099984535
0.814,2.356194490192345,-3.9269908169872414,2.484628355358856,2.3802692099984535,2.3509242012483904,2.357607624903422,2.3802692099984535
