x,y,yR,yn,yRecTV,yRecTV2,yRecTV1p2,yRecTVR
0.818,2.356194490192345,-3.9269908169872414,2.3727282688071583,2.3543119547795337,2.3512002499925497,2.357239267205768,2.3543098903097484
0.82,2.356194490192345,-3.9269908169872414,2.1819835042617037,2.354129731404522,2.3514711940735156,2.357060783435932,2.3541276669347364
0.822,2.356194490192345,-3.9269908169872414,2.4067049549981365,2.354129731404522,2.352154292815307,2.3569265018965138,2.3541276669347364
0.824,2.356194490192345,-3.9269908169872414,2.1921211832058325,2.353988902454998,2.3529502677453773,2.356780738720103,2.353986837985212
0.826,2.356194490192345,-3.9269908169872414,2.2343815999468695,2.353988902454998,2.353746242675448,2.356634975543692,2.353986837985212
0.828,2.356194490192345,-3.9269908169872414,2.002559637100052,2.3539393974991802,2.354765376475754,2.356512395847693,2.3539373330293936
0.83,2.356194490192345,-3.9269908169872414,2.2947512936731957,2.3539393974991802,2.3557979584830284,2.356382809925526,2.3539373330293936
0.832,2.356194490192345,-3.9269908169872414,2.5128078982823716,2.3539484439839327,2.3568305404903027,2.3562532240033596,2.3539463795141455
0.834,2.356194490192345,-3.9269908169872414,2.2567586202788594,2.3539484439839327,2.35788856234184,2.356108537514726,2.3539463795141455
0.836,2.356194490192345,-3.9269908169872414,2.367759954829671,2.3539551721281153,2.3588587007395474,2.35596720452171,2.353953107658328
0.838,2.356194490192345,-3.9269908169872414,2.388095711923944,2.3539551721281153,2.359828839137254,2.3558258715286944,2.353953107658328
0.84,2.356194490192345,-3.9269908169872414,2.4039755924108275,2.3539620132241876,2.360622882731427,2.355694813258888,2.3539599487544005
0.842,2.356194490192345,-3.9269908169872414,2.3706286174980806,2.3539620132241876,2.3612286580411865,2.355538268812767,2.3539599487544005
0.844,2.356194490192345,-3.9269908169872414,2.5193121519804142,2.3539272821150363,2.3618344333509467,2.3553817243666457,2.353925217645249
0.846,2.356194490192345,-3.9269908169872414,2.038520227560413,2.3539272821150363,2.36206499570779,2.3551488155612605,2.353925217645249
0.848,2.356194490192345,-3.9269908169872414,2.219976304877444,2.353934781831412,2.3620124093555095,2.3548190807037583,2.3539327173616247
0.85,2.356194490192345,-3.9269908169872414,2.1553616016059305,2.353934781831412,2.361959823003229,2.3544893458462566,2.3539327173616247
0.852,2.356194490192345,-3.9269908169872414,2.829082839502797,2.3539696695480625,2.361344707706236,2.353965932931223,2.3539676050782754
0.854,2.356194490192345,-3.9269908169872414,2.798831846493304,2.3539696695480625,2.360363491611797,2.35328892493528,2.3539676050782754
0.856,2.356194490192345,-3.9269908169872414,2.5787699594459674,2.3538561858744007,2.359382275517358,2.352611916939337,2.3538541214046145
0.858,2.356194490192345,-3.9269908169872414,2.211737835965947,2.3538561858744007,2.3576756845096285,2.35163039458857,2.3538541214046145
0.86,2.356194490192345,-3.9269908169872414,2.541145497418068,2.353630716637671,2.355539275928056,2.3504480174019586,2.353628652167884
0.862,2.356194490192345,-3.9269908169872414,2.36467530137296,2.353630716637671,2.3534028673464835,2.3492656402153473,2.353628652167884
0.864,2.356194490192345,-3.9269908169872414,2.3195338274714343,2.3372991001436163,2.3504166916615805,2.347687155900284,2.337299100143158
0.866,2.356194490192345,-3.9269908169872414,2.2246511110587543,2.3372991001436163,2.3469625274637655,2.345876810279536,2.337299100143158
0.868,2.356194490192345,-3.9269908169872414,2.3988201799622715,2.3370775510620234,2.3435083632659506,2.344066464658788,2.337077551061565
0.87,2.356194490192345,-3.9269908169872414,2.4091832462750924,2.3370775510620234,2.339130228578636,2.341800809820979,2.337077551061565
0.872,2.356194490192345,-3.9269908169872414,2.31543820794987,2.3138708325033828,2.3342746640293206,2.339294317067451,2.3138708325033828
0.874,2.356194490192345,-3.9269908169872414,1.9485190143442994,2.041294743626738,2.1964234006542953,2.2851259100840253,2.041294743626738
0.876,2.061769105316813,2.061769105316813,2.1348035502298117,2.041059124177719,1.819737285848545,1.881464759389073,2.041059124177719
0.878,1.5146538117223316,1.5146538117223316,1.5167816790064064,1.5170875580871561,1.4429330220634928,1.4777666511367433,1.5170875580871561
0.88,1.0203797618561774,1.0203797618561774,1.060964684303571,1.0602207384629891,1.0661287582784407,1.0740685428844137,1.0602207384629891
0.882,0.5756118246106472,0.5756118246106472,0.15293441936346547,0.15404760883452628,0.6893496103172854,0.6704557612871499,0.15404760883452628
0.884,0.17706127406970573,0.17706127406970573,-0.041245046913968963,0.0644130506757773,0.3131238783250539,0.2671598193659211,0.0644130506757773
0.886,-0.17850342871918867,-0.17850342871918867,0.17022511667851137,0.0644130506757773,-0.06310185366717755,-0.1361361225553077,0.0644130506757773
0.888,-0.4942459057612538,-0.4942459057612538,-0.2913836012627011,-0.29186816331228127,-0.438444127072969,-0.4935204510851231,-0.29186816331228127
0.89,-0.7732512838107093,-0.7732512838107093,-0.6382682209264734,-0.6377575886088556,-0.7712802968089935,-0.7726047186886388,-0.6377575886088556
0.892,-1.0185158753244523,-1.0185158753244523,-0.9472287098061869,-0.9473792549688381,-1.0180858392477643,-1.0184216573442457,-0.9473792549688381
0.894,-1.2329372330320711,-1.2329372330320711,-1.3635903553206155,-1.2833972221507595,-1.2323760157046006,-1.2326589780204993,-1.2833972221507595
0.896,-1.4193046980389235,-1.4193046980389235,-1.2038824834066673,-1.2836328415997786,-1.4185281081993808,-1.4188317265014232,-1.2836328415997786
0.898,-1.58029056536028,-1.58029056536028,-1.5516251503976242,-1.5511248952394874,-1.5802987393231218,-1.580245650067669,-1.5511248952394874
0.9,-1.7184419928108916,-1.7184419928108916,-1.6213975111438548,-1.6219036804484286,-1.718104852554965,-1.7181804427486604,-1.6219036804484286
0.902,-1.8361737788500894,-1.8361737788500894,-1.7956364085893985,-1.7954650204597729,-1.8354749823556655,-1.8356932663446024,-1.7954650204597729
0.904,-1.935762131906689,-1.935762131906689,-2.185121356601573,-2.1030572088649935,-1.9356495149417108,-1.935622673099671,-2.1030572088649935
0.906,-2.0193395474911537,-2.0193395474911537,-2.022591097434606,-2.1030572088649935,-2.0188126287065766,-2.018924813122543,-2.1030572088649935
0.908,-2.0888908996867697,-2.0888908996867697,-2.3023033697246627,-2.153652983044058,-2.0879439985967196,-2.0881703960255784,-2.153652983044058
0.91,-2.146250840097391,-2.146250840097391,-2.2636976162339373,-2.153652983044058,-2.145715649119024,-2.1457131985256335,-2.153652983044058
0.912,-2.1931025798045045,-2.1931025798045045,-1.9605375478141829,-2.153855094304582,-2.192062815921808,-2.192233129031863,-2.153855094304582
0.914,-2.2309781082619877,-2.2309781082619877,-2.088894814166105,-2.153855094304582,-2.2293931339939936,-2.229764702969103,-2.153855094304582
0.916,-2.2612598774046093,-2.2612598774046093,-2.2884430602323533,-2.280422130409268,-2.2597885975328564,-2.260035152456242,-2.280422130409268
0.918,-2.2851839498378346,-2.2851839498378346,-2.272827612405926,-2.280422130409268,-2.282972103941134,-2.2833489698858926,-2.280422130409268
0.92,-2.3038445773224003,-2.3038445773224003,-2.6221064915872487,-2.343469573787531,-2.3007674637262703,-2.301148404979997,-2.343469573787531
0.922,-2.3182001406495836,-2.3182001406495836,-2.299112240966579,-2.343469573787531,-2.3146525411801138,-2.3150130820263533,-2.343469573787531
0.924,-2.329080345499714,-2.329080345499714,-2.558291341771837,-2.343591648189738,-2.324173850975936,-2.324984900100944,-2.343591648189738
0.926,-2.337194532367363,-2.337194532367363,-2.2104252574990424,-2.343591648189738,-2.3305721857440123,-2.3316541384276928,-2.343591648189738
0.928,-2.3431409237889254,-2.3431409237889254,-2.5871330421021526,-2.3436703128660783,-2.335736276636081,-2.3349799697088223,-2.3436703128660783
0.93,-2.3474166008299164,-2.3474166008299164,-2.1644648029959743,-2.3436703128660783,-2.339958239894873,-2.3365392972771715,-2.3436703128660783
0.932,-2.3504279751457124,-2.3504279751457124,-2.2520569521336267,-2.3437747937266535,-2.3437197538490504,-2.337868314554599,-2.3437747937266535
0.934,-2.352501505017664,-2.352501505017664,-2.688180320117485,-2.3437747937266535,-2.3474812678032277,-2.3391973318320263,-2.3437747937266535
0.936,-2.353894395545387,-2.353894395545387,-1.999846993818681,-2.3439222740760965,-2.350336668365447,-2.3400781920751315,-2.3439222740760965
0.938,-2.354805026256801,-2.354805026256801,-2.4763320960020576,-2.3439222740760965,-2.3527865990581476,-2.3407788953891515,-2.3439222740760965
0.94,-2.355382864807288,-2.355382864807288,-2.4606438292175157,-2.3440309916914637,-2.355236529750848,-2.341479598703171,-2.3440309916914637
0.942,-2.35573765338044,-2.35573765338044,-2.1673795262585305,-2.3440309916914637,-2.356892026975186,-2.3418436019481454,-2.3440309916914637
0.944,-2.3559476940417166,-2.3559476940417166,-2.226629431420583,-2.3441471023870775,-2.358230765710848,-2.3421391906253057,-2.3441471023870775
0.946,-2.3560671086270313,-2.3560671086270313,-2.2180910186138902,-2.3441471023870775,-2.35956950444651,-2.3424347793024656,-2.3441471023870775
0.948,-2.3561320045804126,-2.3561320045804126,-2.511673306779852,-2.344303127799777,-2.3602845417339307,-2.342535620328378,-2.344303127799777
0.95,-2.3561655362737577,-2.3561655362737577,-2.371285617450236,-2.344303127799777,-2.360784032790732,-2.3426287787370645,-2.344303127799777
0.952,-2.3561819068711976,-2.3561819068711976,-2.3176828906144555,-2.3444527175849608,-2.3612835238475336,-2.3427219371457517,-2.3444527175849608
0.954,-2.3561894037678996,-2.3561894037678996,-2.5111271767289627,-2.3444527175849608,-2.361353462508396,-2.342821976260452,-2.3444527175849608
0.956,-2.356192596681256,-2.356192596681256,-2.352373306719862,-2.3445748423276633,-2.3613029010452142,-2.3429092080272564,-2.3445748423276633
0.958,-2.356193848610332,-2.356193848610332,-2.390153354822139,-2.3445748423276633,-2.3612523395820326,-2.3429964397940606,-2.3445748423276633
0.96,-2.3561942951023758,-2.3561942951023758,-2.2728604114799533,-2.344673556498097,-2.3609554687701584,-2.343042706651274,-2.344673556498097
0.962,-2.356194437857031,-2.356194437857031,-2.427717424838509,-2.344673556498097,-2.360614090852479,-2.343092628638224,-2.344673556498097
0.964,-2.3561944780623287,-2.3561944780623287,-2.4244626479469256,-2.3447506203061845,-2.3602727129347993,-2.343142550625174,-2.3447506203061845
0.966,-2.3561944878251726,-2.3561944878251726,-2.452296465490823,-2.3447506203061845,-2.3598327101780616,-2.3432166202518885,-2.3447506203061845
0.968,-2.3561944898157328,-2.3561944898157328,-2.252014608184207,-2.3447995341909014,-2.3593987933340297,-2.343278352388772,-2.3447995341909014
0.97,-2.3561944901454512,-2.3561944901454512,-2.3228619128075367,-2.3447995341909014,-2.3589648764899978,-2.343340084525656,-2.3447995341909014
0.972,-2.3561944901880087,-2.3561944901880087,-2.394327418548809,-2.3448414891914156,-2.3585319372238702,-2.343373492541781,-2.3448414891914156
0.974,-2.356194490192067,-2.356194490192067,-2.132084602505904,-2.3448414891914156,-2.358129928657705,-2.3434081416549186,-2.3448414891914156
0.976,-2.3561944901923337,-2.3561944901923337,-2.306970986630591,-2.344918135439923,-2.3577279200915395,-2.3434427907680564,-2.344918135439923
0.978,-2.3561944901923444,-2.3561944901923444,-2.380161970355015,-2.344918135439923,-2.3573773548161427,-2.343492194072011,-2.344918135439923
0.98,-2.356194490192345,-2.356194490192345,-2.724658382048185,-2.3449685825087903,-2.3570611593647945,-2.343531724366416,-2.3449685825087903
0.982,-2.356194490192345,-2.356194490192345,-2.196083787156709,-2.3449685825087903,-2.356744963913447,-2.3435712546608216,-2.3449685825087903
0.984,-2.356194490192345,-2.356194490192345,-2.2565847938441816,-2.344990683404007,-2.356489604986959,-2.3435907277723276,-2.344990683404007
0.986,-2.356194490192345,-2.356194490192345,-2.558434162313954,-2.344990683404007,-2.3562580903864565,-2.343610352407871,-2.344990683404007
0.988,-2.356194490192345,-2.356194490192345,-2.456931840909484,-2.3449984826172807,-2.356026575785954,-2.343629977043414,-2.3449984826172807
0.99,-2.356194490192345,-2.356194490192345,-2.5272523505870694,-2.3449984826172807,-2.35583843912223,-2.3436543519097097,-2.3449984826172807
0.992,-2.356194490192345,-2.356194490192345,-2.0389513284165766,-2.344974148044788,-2.3556587566046905,-2.343671776758784,-2.344974148044788
0.994,-2.356194490192345,-2.356194490192345,-2.513820686847872,-2.344974148044788,-2.355479074087151,-2.3436892016078588,-2.344974148044788
0.996,-2.356194490192345,-2.356194490192345,-2.2816034771103797,-2.34495222514138,-2.355316116576618,-2.3436942397901253,-2.34495222514138
0.998,-2.356194490192345,-2.356194490192345,-2.211493041335615,-2.34495222514138,-2.3551510945786966,-2.343699606055239,-2.34495222514138
1.0,-2.356194490192345,-2.356194490192345,-2.3537588515122922,-2.3449328670300433,-2.354986072580775,-2.3437049723203525,-2.3449328670300433
